ccode,cname,year,ccodealp,cname_year,ccodealp_year,ccodecow,ccodewb,version,ajr_settmort,al_ethnic,al_language,al_religion,arda_bagenpct,arda_bugenpct,arda_chgenpct,arda_cogenpct,arda_higenpct,arda_isgenpct,arda_jagenpct,arda_jdgenpct,arda_norelpct,arda_otgenpct,arda_shgenpct,arda_sigenpct,arda_sygenpct,arda_tagenpct,arda_zogenpct,bci_bci,biu_girel,biu_offrel,biu_offres,bl_asy25f,bl_asy25m,bl_asy25mf,bl_lh_25mf,bl_lp_25mf,bl_ls_25mf,bl_lu_25mf,bmr_dem,bmr_demdur,ccp_cc,ccp_childwrk,ccp_equal,ccp_freerel,ccp_slave,ccp_strike,chga_demo,ciri_assn,ciri_dommov,ciri_formov,ciri_injud,ciri_physint,ciri_polpris,ciri_relfre_new,ciri_speech,ciri_tort,cpds_enps,cpds_enpv,cpds_la,cpds_lall,cpds_lcom,cpds_lcon,cpds_le,cpds_lfe,cpds_lg,cpds_ll,cpds_lls,cpds_lmo,cpds_lnl,cpds_lo,cpds_lp,cpds_lpc,cpds_lpen,cpds_lper,cpds_lr,cpds_lreg,cpds_lrel,cpds_ls,cpds_tg,cpds_vt,cspf_sfi,cspv_civviol,cspv_civwar,cspv_ethviol,cspv_ethwar,cspv_intviol,cspv_intwar,diat_ti,dpi_cemo,dpi_checks,dpi_cl,dpi_dhondt,dpi_gf,dpi_gprlc1,dpi_gpvs1,dpi_gvs,dpi_plurality,dpi_polariz,dpi_pr,dpi_pvfr,dpi_system,dpi_tf,dpi_thresh,dpi_vslop1,dr_eg,dr_ig,el_gunn1,ffp_ext,ffp_fsi,ffp_hf,ffp_hr,ffp_ps,ffp_ref,ffp_sec,ffp_sl,ffp_ued,fh_aor,fh_cl,fh_ep,fh_feb,fh_fog,fh_ipolity2,fh_pair,fh_pr,fh_rol,fh_status,fi_ftradeint,fi_index,gd_ptsa,gle_cgdpc,gle_exp,gle_gdp,gle_imp,gle_pop,gle_rgdpc,gle_trade,gol_enep,gol_est,gol_est_spec,gol_pr,gwf_regimetype,h_j,hf_efiscore,hf_financ,hf_invest,hf_labor,hf_prights,ht_colonial,ht_region,ht_regtype,ht_regtype1,iaep_bp,iaep_cc,iaep_epmf,iaep_es,iaep_osp,iaep_ufs,icrg_qog,ictd_rev,ihme_drbs,ihme_drf,ihme_drm,iiag_be,iiag_edu,iiag_gov,iiag_hd,iiag_he,iiag_inf,iiag_ns,iiag_phr,iiag_rol,iiag_srol,iiag_wel,imf_gdpc,imf_gdpcppp,imf_gdpgr,imf_infl,imf_inflch,imf_inv,imf_nd,imf_nlb,imf_pop,imf_rev,imf_ue,ipu_l_sw,jw_bicameral,lp_lat_abst,lp_legor,mad_gdppc,mad_gdppc1900,nelda_mbbe,nelda_mtop,nelda_oa,nelda_rpae,no_ef,p_autoc,p_democ,p_durable,p_fragment,p_polity2,p_xconst,pwt_hci,pwt_pop,ross_gas_value_2014,ross_oil_value_2014,rsf_pfi,sc_pcov,sc_penagef,sc_penagem,sc_pgen,sc_sickcov,sc_sickdur,sc_skgen,sc_tgen,sc_uecov,sc_uegen,shec_se,ti_cpi,top_top10_income_share,top_top1_income_share,undp_hdi,unna_pop,van_index,vdem_corr,vdem_delibdem,vdem_egaldem,vdem_gender,vdem_libdem,vdem_mecorrpt,vdem_partipdem,vdem_polyarchy,vi_rsg,vi_rsm,vi_udr,vi_wcoord,voh_gti,wbgi_cce,wbgi_gee,wbgi_pve,wbgi_rle,wdi_acel,wdi_acelr,wdi_acelu,wdi_afp,wdi_agedr,wdi_ane,wdi_araland,wdi_area,wdi_armexp,wdi_armimp,wdi_broadb,wdi_co2,wdi_debt,wdi_eduprp,wdi_eduprs,wdi_elerenew,wdi_elprodcoal,wdi_elprodgas,wdi_elprodhyd,wdi_elprodnuc,wdi_elprodoil,wdi_emp,wdi_empagr,wdi_empagrf,wdi_empagrm,wdi_empind,wdi_empindf,wdi_empindm,wdi_empser,wdi_empserf,wdi_empserm,wdi_eneimp,wdi_expedu,wdi_expeduge,wdi_expedup,wdi_expedus,wdi_expedut,wdi_exph,wdi_exphpr,wdi_exphpu,wdi_expmil,wdi_fdiin,wdi_fdiout,wdi_forest,wdi_fossil,wdi_gdpagr,wdi_gdpcapcon2010,wdi_gdpcappppcon2011,wdi_gdpind,wdi_gdpser,wdi_gerp,wdi_gerpp,wdi_gers,wdi_gert,wdi_homicides,wdi_internet,wdi_lfpf,wdi_lifexp,wdi_lifexpf,wdi_lifexpm,wdi_pop14,wdi_pop1564,wdi_pop65,wdi_popden,wdi_poprul,wdi_popurb,wdi_refasy,wdi_refori,wdi_semp,wdi_spr,wdi_tacpsr,wdi_taxrev,wdi_tele,wdi_trade,wdi_unempfilo,wdi_unempilo,wdi_unempmilo,wdi_unempyfilo,wdi_unempyilo,wdi_unempymilo,wdi_wip,wef_bct,wef_ci,wef_ct,wef_dtsb,wef_elec,wef_gci,wef_ias,wef_imort,wef_mobile,wef_oc,wef_pr,wef_ptp,wef_ptsb,wef_qes,wef_qoi,wef_qpe,wef_qsri,wef_wlf,who_alc1979,who_alc1999,who_alc2000,wr_regtype
8,"Albania",1977,"ALB","Albania 1977","ALB77",339,8,"QoGBasTSJan18",,.220426,.0399248,.4718516,,,,,,,,,,,,,,,,,,,,,,,,,,,0,64,2,2,1,2,98,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,1,1,,1.1102230e-16,3,100,100,,0,,,1,1.1102230e-16,,0,20.69083,29.9273,0,,,,,,,,,,,7,,,,.25,,7,,3,,,3,1576.51,102.67,10464.86,144.96001,2508.03,4172.5498,247.62,,,,,4,0,,,,,,0,1,8,3,1,0,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4555556,3,2308.6919,685,,,,,4,9,0,30,,-9,1,1.7736744,2.517869,76910832,776716949.141453,,,,,,,,,,,,36.14,,,,,2517869,0,.0765292270130918,.0275862321076728,.24675278373434,.4428585613886,.0678271108727671,.2370085879502622,.0623819645758205,.191458326946204,,,,,,,,,,,,,,75.283492411727,8.14872719207006,21.1678832116788,27400,,7000000,,2.27587639136105,,,,,0,0,76.5217391304348,0,23.4782608695652,,,,,,,,,,,-37.4069647498638,,,,,,,,,,,,,75.8818779112211,,,,,,,,,,,,,69.4561707317073,71.045,67.943,37.7097406063533,57.0504378300406,5.23982156360609,91.7352554744526,66.895,33.105,,,,,,,.9345732,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,,,6
8,"Albania",1978,"ALB","Albania 1978","ALB78",339,8,"QoGBasTSJan18",,.220426,.0399248,.4718516,,,,,,,,,,,,,,,,,,,,,,,,,,,0,65,2,2,1,2,98,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,1,1,,1.1102230e-16,3,100,100,,0,,,1,1.1102230e-16,,0,20.69083,25.32307,0,,,,,,,,,,,7,,,,.25,,7,,3,,,3,1732.3199,143.23,10976.64,136.92999,2562.1201,4284.2002,280.16,,,,,4,0,,,,,,0,1,8,3,1,0,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,.4555556,3,2319.3181,685,1,0,0,0,4,9,0,31,,-9,1,1.8088202,2.571845,66816408,746274656.981595,,,,,,,,,,,,35.78,,,,,2571845,0,.0765292270130918,.0277075448598226,.247266900361547,.442635742727059,.0681562526222983,.2370085879502622,.062625690757954,.192701687543175,,,,,,,,,,,,,,73.4350723033327,7.9567283505864,21.2773722627737,27400,,5000000,,2.53062504042839,,,,,0,0,77.41935483870969,0,22.5806451612903,,,,,,,,,,,-34.8533228785624,,,,,,,,,,,,,78.0247036369265,,,,,,114.998847961426,,86.51271057128911,5.83171987533569,,,,69.754243902439,71.38200000000001,68.20399999999999,37.0800785426833,57.6584559752707,5.261465482046,93.65934306569341,66.69799999999999,33.302,,,,,,,.947109132,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65,,,6
8,"Albania",1979,"ALB","Albania 1979","ALB79",339,8,"QoGBasTSJan18",,.220426,.0399248,.4718516,,,,,,,,,,,,,,,,,,,,,,,,,,,0,66,2,2,1,2,98,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,1,1,,1.1102230e-16,3,100,100,,0,,,1,1.1102230e-16,,0,20.69083,31.48108,0,,,,,,,,,,,7,,,,.25,,7,,3,,,3,1877.51,204.39999,11216.42,250.5,2616.53,4286.75,454.89999,,,,,4,0,,,,,,0,1,8,3,1,0,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,.4555556,3,2330.6255,685,,,,,4,9,0,32,,-9,1,1.8446625,2.62629,79532016,1775513657.69256,,,,,,,,,,,,35.42,,,,,2626290,0,.0765292270130918,.0277075448598226,.247266900361547,.442170829367711,.0681562526222983,.2370085879502622,.0630300775603346,.192701687543175,,,,,,,,,,,,,,71.71223433074501,10.2637591614659,21.2773722627737,27400,,,,2.89820851758249,,,,,0,0,78.8321167883212,0,21.1678832116788,,,,,,,,,,,-50.5439748153341,,,,,,,,,,,,,75.0118130475276,,,,,,112.21565246582,,88.2596130371094,,,,,70.00965853658541,71.72499999999999,68.37600000000001,36.4810230112029,58.2369551526376,5.2820218361595,95.5413138686131,66.5,33.5,,,,,,,.973574201,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,6
8,"Albania",1980,"ALB","Albania 1980","ALB80",339,8,"QoGBasTSJan18",,.220426,.0399248,.4718516,.0007,0,.305,0,0,.4309,0,.0001,.2632,.0001,0,0,0,0,0,,,,,4.2075996,5.6226377,4.9496818,4.7165952,29.346048,32.602962,33.334393,0,67,2,2,1,2,98,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,19,0,1,1,,1.1102230e-16,3,100,100,,0,,,1,1.1102230e-16,,0,20.69083,32.01593,0,,,,,,,,,,,7,,,,.25,,7,,3,,,3,2071.95,340.91,11581.25,314.79001,2671.3,4335.4399,655.70001,,,,,4,0,,,,,,0,1,8,3,1,0,1,2,1,1,,,,,,,,,,,,,,,,,704.588,,2.684,,,4.85,,,2.762,,5.028,,0,.4555556,3,2347.0842,685,,,,,4,9,0,33,,-9,1,1.881215,2.681245,116424616,1075769552.21802,,,,,,,,,,,,35.07,,,,,2681245,,.0762011309016566,.0277075448598226,.247581187276666,.454609548385623,.0681562526222983,.2370085879502622,.0610819146910118,.192701687543175,,,,,,,,,,,,,,70.2131169993534,8.25965463118542,21.3503649635036,27400,,,,1.93505831031996,,,,,0,0,79.4078061911171,0,20.5921938088829,,,,,,,,,,,-12.2582455738246,,,,,,,,,6.04968468303311,,,,80.9287927914084,33.6002061629567,2036.70378240482,,44.9999990024456,21.3997948345977,107.530540466309,43.7252616882324,90.202018737793,,,,,70.2359756097561,72.08499999999999,68.47499999999999,35.9488654312428,58.7498913748457,5.30124319391147,97.51813868613139,66.238,33.762,,,,,,,.998253605,45.8250749506054,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79,,6
8,"Albania",1981,"ALB","Albania 1981","ALB81",339,8,"QoGBasTSJan18",,.220426,.0399248,.4718516,,,,,,,,,,,,,,,,,,,,,,,,,,,0,68,2,2,1,2,98,3,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,18,0,1,1,,1.1102230e-16,3,100,100,,0,,,1,1.1102230e-16,,0,20.47988,30.85304,0,,,,,,,,,,,7,,,,.25,,7,,3,,,3,2333.24,307.26001,12164.07,334.82001,2725.03,4463.8301,642.08002,,,,,4,0,,,,,,0,1,8,3,1,0,1,2,1,1,,,,,,,,,,,,,,,,,791.287,,5.7,,,44.377,,,2.817,,4.224,,0,.4555556,3,2359.6763,685,,,,,4,9,0,34,,-9,1,1.9507531,2.735329,136567728,1286064901.78218,,,,,,,,,,,,34.79,,,,,2735329,,.0787194346258173,.0277075448598226,.247581187276666,.454609548385623,.0681562526222983,.2370085879502622,.0610943742125738,.192701687543175,,,,,,,,,,,,,,68.8951354137689,9.727009602779781,21.4598540145985,27400,,,,2.69302391440235,,0,,,0,0,81.3333333333333,0,18.6666666666667,,,,,,,,,,,-.076429152845332,,,,,,,,,5.84831708982963,,,,78.0379104914866,32.4002988390487,2111.01594536745,,43.0000618615073,24.599639299444,105.063850402832,46.6141815185547,91.20017242431641,5.18966007232666,,,,70.45446341463411,72.47199999999999,68.533,35.4616940046334,59.2083438591847,5.32996213618179,99.49109489051099,65.976,34.024,,,,,,,1.035956626,44.497605577662,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84,,6
8,"Albania",1982,"ALB","Albania 1982","ALB82",339,8,"QoGBasTSJan18",,.220426,.0399248,.4718516,,,,,,,,,,,,,,,,,,,,,,,,,,,0,69,2,2,1,2,98,3,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,18,0,1,1,,1.1102230e-16,3,100,100,,0,,,1,1.1102230e-16,,0,20.37441,29.2936,0,,,,,,,,,,,,,,,,,,,,,,3,2533.1599,372.01999,12686.98,301.41,2777.5901,4567.6201,673.42999,,,,,4,0,,,,,,0,1,8,3,1,0,1,2,1,1,,,,,,,,,,,,,,,,,798.011,,2.9,,,47.592,,,2.877,,2.813,,0,.4555556,3,2372.6509,685,1,0,0,0,4,9,0,35,,-9,1,2.0228617,2.788315,150548304,948592958.235855,,,,,,,,,,,,34.42,,,,,2788315,,.0787194346258173,.027702332875335,.247268497928584,.454245947904215,.0680003785005769,.2370085879502622,.060955815872105,.192027553128181,,,,,,,,,,,,,,67.7608393470754,9.98508275079277,21.4963503649635,27400,,,,2.62485678513424,,0,,,0,0,83.0013280212483,0,16.9986719787517,,,,,,,,,,,1.12902956141801,,,,,,,,,5.65159574468085,,,,77.83653444249801,31.6997104690522,2127.81625617569,,43.8001704545455,24.5001190764023,103.665138244629,48.5279693603516,87.0644989013672,,,,,70.6851219512195,72.88500000000001,68.59,35.0365489683013,59.6086739154916,5.35477711620714,101.61598540146,65.71299999999999,34.287,,,,,,,1.047521877,43.2525386847195,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51,,6
8,"Albania",1983,"ALB","Albania 1983","ALB83",339,8,"QoGBasTSJan18",,.220426,.0399248,.4718516,,,,,,,,,,,,,,,,,,,,,,,,,,,0,70,,,,,,,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,18,0,1,1,,1.1102230e-16,3,100,100,,0,,,1,1.1102230e-16,,0,19.95251,30.19517,0,,,,,,,,,,,7,,,,.25,,7,,3,,,3,2597.27,274.54999,12756.98,249.85001,2831.6799,4505.0898,524.40002,,,,,4,0,,,,,,0,1,8,3,1,0,1,2,1,1,,,,,,,,,,,,,,,,,790.0990000000001,,1.1,,,50.658,,,2.935,,3.335,,0,.4555556,3,2386.5015,685,,,,,4,9,0,36,,-9,1,2.0976355,2.84262,149028464,695024630.024096,,,,,,,,,,,,34.04,,,,,2842620,,.0787194346258173,.027702332875335,.247268497928584,.452632768195616,.0680003785005769,.2370085879502622,.060955815872105,.192027553128181,,,,,,,,,,,,,,66.7651791284931,9.67546752161423,21.4963503649635,27400,,,,2.6832399189862,,0,,,0,0,84.6560846560847,0,15.3439153439153,,,,,,,,,,,.851841942518857,,,,,,,,,5.44128208756186,,,,78.8759441227688,34.1000974784758,2106.18057425808,,43.3000498080612,22.599852713463,102.733268737793,49.5065307617188,82.0288391113281,5.92632007598877,,,,70.9373902439024,73.315,68.673,34.6597017403638,59.9645609127342,5.37573734690202,103.794160583942,65.44799999999999,34.552,,,,,,,1.057893747,39.00562196255,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6799999,,6
8,"Albania",1984,"ALB","Albania 1984","ALB84",339,8,"QoGBasTSJan18",,.220426,.0399248,.4718516,,,,,,,,,,,,,,,,51.737427,,,,,,,,,,,0,71,,,,,,,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,21,0,1,1,,1.1102230e-16,3,100,100,,0,,,1,1.1102230e-16,,0,19.74157,30.41992,0,,,,,,,,,,,7,,,,.25,,7,,3,,,3,2557.6101,263.12,12361.13,222.87,2891,4275.7202,485.98999,,,,,4,0,,,,,,0,1,8,3,1,0,1,2,1,1,.56481481,,,,,,,,,,,,,,,,764.21,,2,,,52.943,,,2.996,,4.41,,0,.4555556,3,2400.0879,685,,,,,4,9,0,37,,-9,1,2.1751735,2.90159,149890112,672932583.8783441,,,,,,,,,,,,33.78,,,,,2901590,,.0922695030243622,.027702332875335,.247268497928584,.452632768195616,.0680003785005769,.2370085879502622,.060955815872105,.192027553128181,,,,,,,,,,,,,,65.84256305397599,7.96470500322404,21.4963503649635,27400,,,,2.69429137362284,,0,,,0,0,73.6884584342211,0,26.3115415657789,,,,,,,,,,,-2.26409505682723,,,,,,,,,6.11750450564807,,,,81.0974774748578,33.0999410472445,2036.5187106755,,43.9999991278013,22.9000598249542,103.692901611328,51.2009887695313,82.2892913818359,6.56026983261108,,,,71.2065365853659,73.746,68.788,34.3109231070392,60.2981397798174,5.39093711314341,106.001058394161,65.18300000000001,34.817,,,,,,,1.066195764,36.7904298195613,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58,,6
8,"Albania",1985,"ALB","Albania 1985","ALB85",339,8,"QoGBasTSJan18",,.220426,.0399248,.4718516,.0011,0,.298,0,0,.43,0,.0001,.2698,.001,0,0,0,0,0,51.879436,,,,6.1265635,7.2455926,6.7465949,5.513062,24.938288,49.802422,19.746231,0,72,,,,,,,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,19,0,1,1,,1.1102230e-16,3,100,100,,0,,,1,1.1102230e-16,,0,19.6361,27.72116,0,,,,,,,,,,,7,,,,.25,,7,,3,,,3,2620.75,273.94,12576.38,211.42999,2957.3899,4252.5298,485.37,,,,,4,0,,,,,,0,1,8,3,1,0,1,2,1,1,.52777779,,,,,,,,,,,,,,,,764.529,,-1.5,,,46.186,,,3.059,,5.853,,0,.4555556,3,2412.6489,685,,,,,4,9,0,38,,-9,1,2.2555776,2.966799,131216776,528021568.058052,,,,,,,,,,,,33.66,,,,,2966799,,.10365456926589,.027702332875335,.247268497928584,.452632768195616,.0689395731996365,.2370085879502622,.060955815872105,.192027553128181,,,,,,,,,,,,,,64.9816780512235,6.74108181151762,21.4963503649635,27400,,,,2.65801538201043,,0,,,0,0,67.6835081029552,0,32.3164918970448,,,,,,,,,,,-3.81586152482845,,,,,,,,,5.65142633342647,,,,81.4337623759461,34.6000120880036,2030.60068204501,,43.3001261531193,22.0998617588771,103.917839050293,52.8901290893555,85.3397521972656,7.02623987197876,,,,71.47121951219511,74.15000000000001,68.92,33.9873493240861,60.6127886023922,5.39986207352169,108.20299270073,64.917,35.083,,,,,,,1.081083715,34.685406148026,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,6
8,"Albania",1986,"ALB","Albania 1986","ALB86",339,8,"QoGBasTSJan18",,.220426,.0399248,.4718516,,,,,,,,,,,,,,,,52.048397,,,,,,,,,,,0,73,,,,,,,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,19,0,1,1,,1.1102230e-16,3,100,100,,0,,,1,1.1102230e-16,,0,19.31967,29.03566,0,,,,,,,,,,,7,,,,.25,,7,,3,,,3,2727.6499,265.23001,13135.26,302.47,3033.3899,4330.2202,567.70001,,,,,4,0,,,,,,0,1,8,3,1,0,1,2,1,1,.52777779,,,,,,,,,,,,,,,,829.098,,5.6,,,44.293,,,3.12,,5.43,,0,.4555556,3,2427.9792,685,,,,,4,9,0,39,,-9,1,2.3054399,3.041003,121749240,275303101.32,,,,,,,,,,,,33.56,,,,,3041003,,.10365456926589,.027702332875335,.247268497928584,.452632768195616,.0694594880087038,.2370085879502622,.060955815872105,.192027553128181,,,,,,,,,,,,,,64.2666778256139,11.9867517847337,21.4963503649635,27400,,,,2.66535622064854,,0,,,0,0,79.53388170779471,0,20.4661182922052,,,,,,,,,,,-3.31119577155409,,,,,,,,,5.62392176179458,,,,77.0583127402526,34.0000003795285,2103.99990217103,,44.2001147544559,21.7998848660156,103.83846282959,53.6923408508301,88.4709091186523,7.22159004211426,,,,71.6975609756098,74.488,69.04000000000001,33.7098533479206,60.8766109384161,5.41353571366327,110.315145985401,64.65000000000001,35.35,,,,,,,1.106815612,30.5250142005462,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39,,6
8,"Albania",1987,"ALB","Albania 1987","ALB87",339,8,"QoGBasTSJan18",,.220426,.0399248,.4718516,,,,,,,,,,,,,,,,52.206551,,,,,,,,,,,0,74,,,,,,,0,0,0,0,0,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,21,0,1,1,,1.1102230e-16,3,100,100,,0,,,1,1.1102230e-16,,0,19.31967,30.69076,0,,,,,,,,,,,7,,,,.25,,7,,3,,,3,2714.47,256.12,13049.13,244.58,3116.01,4187.77,500.70001,,,,,4,0,,,,,,0,1,8,3,1,0,1,2,1,1,.52777779,,,,,,,,,,,,,,,,806.596,,-.8,,,46.325,,,3.182,,5.164,,0,.4555556,3,2443.259,685,1,0,0,0,4,9,0,40,,-9,1,2.3564048,3.121336,36647296,332570647.749,,,,,,,,,,,,33.45,,,,,3121336,,.10365456926589,.0276669606499004,.247045435295062,.45203489665065,.0694205917616436,.2370085879502622,.060856069120685,.191415985073365,,,,,,,,,,,,,,63.6489799817437,10.1345385495896,21.5328467153285,27400,,,,2.41406081518223,,0,,,0,0,76.2229806598407,0,23.7770193401593,,,,,,,,,,,-2.51956377512792,,,,,,,,,5.85985073250337,,,,78.63751137101561,33.2000247238173,2046.15050103461,,45.8001516629062,20.9998236132765,101.758659362793,54.2381896972656,87.9317932128906,7.32742023468018,,,,71.86195121951221,74.741,69.12000000000001,33.47621018692,61.1063980295617,5.41739178351834,112.540328467153,64.381,35.619,,,,,,,1.107177215,31.0288080231291,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63,,6
8,"Albania",1988,"ALB","Albania 1988","ALB88",339,8,"QoGBasTSJan18",,.220426,.0399248,.4718516,,,,,,,,,,,,,,,,52.376266,,,,,,,,,,,0,75,,,,,,,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,19,0,1,1,,1.1102230e-16,3,100,100,,0,,,1,1.1102230e-16,,0,19.6361,28.39562,0,,,,,,,,,,,7,,,,.25,,7,,3,,,3,2674.97,329.17001,12746.67,275.62,3194.8501,3989.75,604.78998,,,,,4,0,,,,,,0,1,8,3,1,0,1,2,1,1,.52777779,,,,,,,,,,,,,,,,779.3869999999999,,-1.4,,,45.102,,,3.246,,6.033,,0,.4555556,3,2458.729,685,,,,,4,9,0,41,,-9,1,2.4084961,3.197064,25571880,255248218.421083,,,,,,,,,,,,33.4,,,,,3197064,,.10365456926589,.0270444570616693,.245497666870318,.450741771427851,.0686336787605188,.2370085879502622,.065203313573822,.187533306215355,,,,,,,,,,,,,,63.0983504537148,8.669958511775009,21.5328467153285,27400,,,,2.33159853051997,,0,,,0,0,73.77008032128511,0,26.2299196787149,,,,,,,,,,,.420610677858244,,,,,,,,,5.61500470366886,,,,80.38140353344529,31.4998818203198,1979.39438395841,,46.2999753057385,22.2001428739417,99.908821105957,55.177318572998,88.7278518676758,7.73881006240845,,,,71.9532926829268,74.902,69.145,33.2638634098066,61.3126969187696,5.42343967142384,114.683795620438,64.112,35.888,,,,,,,1.108968438,35.600305738476,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67,,6
8,"Albania",1989,"ALB","Albania 1989","ALB89",339,8,"QoGBasTSJan18",,.220426,.0399248,.4718516,,,,,,,,,,,,,,,,52.53627,,,,,,,,,,,0,76,,,,,,,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,19,0,1,1,,1.1102230e-16,3,100,100,,0,,,1,1.1102230e-16,,0,19.95251,30.1676,0,,,,,,,,,,,7,,,,.25,,7,,3,,,3,3034.45,403.48999,14199.71,317.75,3255.8601,4361.2798,721.23999,,,,,4,0,,,,,,0,1,8,3,1,0,1,2,1,1,.52777779,40.48947273708836,,,,,,,,,,,,,,,839.702,,9.800000000000001,4.043,,44.823,,,3.309,,6.721,,0,.4555556,3,2477.2712,685,,,,,4,9,0,42,,-9,1,2.4617391,3.253659,30532980,287706557.18083,,,,,,,,,,,,33.37,,,,,3253659,,.110380225225107,.0270444570616693,.245497666870318,.450741771427851,.0686336787605188,.2370085879502622,.077663370287247,.187533306215355,,,,,,,,,,,,,,62.5214735540469,9.14789279975118,21.2408759124088,27400,,,,2.78324307461439,,0,,,0,0,74.6543778801843,0,25.3456221198157,,,,,,,,,,,-.656852072641821,,,,,,,,,5.16567638330751,,,,79.69381231316849,32.300197699803,2116.44007563931,,44.8000634055996,22.8997388945974,99.7855224609375,55.3431282043457,88.95281982421881,8.14988994598389,,,,71.9785853658537,74.97799999999999,69.122,33.0214073030462,61.5303215828594,5.44827111409442,117.808138686131,63.842,36.158,,,,,,,1.132355464,38.6585297289146,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73,,6
8,"Albania",1990,"ALB","Albania 1990","ALB90",339,8,"QoGBasTSJan18",,.220426,.0399248,.4718516,.0014,0,.2999,0,0,.42,0,.0001,.2742,.0045,0,0,0,0,0,52.709675,6,0,3,7.2934527,8.2370443,7.8290443,6.0800295,21.813585,58.573017,13.533367,0,77,,,,,,,0,0,0,0,1,3,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,25,0,1,1,,1.1102230e-16,3,100,100,,0,,,1,1.1102230e-16,,0,19.98126,24.77962,0,,,,,,,,,,,6,,,,3.1666667,,7,,3,,4.58,3,3245.8601,532.73999,14775.7,313.60001,3289.48,4491.7998,846.34003,,,,,4,0,,,,,,0,1,8,3,1,0,1,2,1,1,.52777779,39.48815355393382,493.89999,443.89999,541.5,,,,,,,,,,,,671.6609999999999,,-10,4.036,-.18,49.84,,,3.306,,8.457000000000001,,0,.4555556,3,2499.4001,685,,,,,4,2,3,0,,1,3,2.5161588,3.281453,19402108,336107612.18241,,,,,,,,,,,,33.11,,,,.63499999,3281453,,.142062997755413,.0597696896498993,.242672141504091,.445734268818502,.0788412460412508,.2370085879502622,.0885405318452633,.200490404052618,,,,,,,,,,100,100,100,,61.8083905920442,9.16372686460897,21.1313868613139,27400,,,,1.67810665434977,,0,,86.40776699029129,0,0,86.40776699029129,0,13.5922330097087,,,,,,,,,,,7.9650583526857,,,,,,,,,5.88830082474813,,,28.7883211678832,76.5939750800565,35.9007899107974,1879.65476427684,4557.38923756269,48.2007978623826,15.8984122268199,99.82147216796881,56.3184814453125,90.2612762451172,8.36911010742188,,0,40.566037070896,71.9587804878049,74.992,69.06999999999999,32.6958720128333,61.8015062834951,5.5026217036716,119.946788321168,63.572,36.428,,1822,,,,,1.160469085,38.0657831094828,,,,,,,28.8,,,,,,,,,,,,,,,,,,,,2.03,,6
